date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,style_changes,num_workers,actual_productivity,year,month,day_of_month,productivity_gap,productivity_ratio,overtime_per_worker,incentive_per_worker,idle_time_per_worker,style_changes_per_worker,idle_time_ratio,low_productivity_flag,worker_efficiency
2015-02-26,Quarter4,finishing,Thursday,Team 8,0.75,4.6,984.375,3360,0,0.0,0,0,8.0,0.376597222,2015,2,26,0.373402778,0.5021296293333334,420.0,0.0,0.0,0.0,0.0,True,0.010233620163043479
2015-02-26,Quarter4,finishing,Thursday,Team 6,0.75,2.9,936.5593220338983,3360,0,0.0,0,0,8.0,0.271875,2015,2,26,0.478125,0.3625,420.0,0.0,0.0,0.0,0.0,True,0.01171875
2015-02-28,Quarter4,finishing,Saturday,Team 3,0.8,4.6,1409.2931034482758,6300,0,0.0,0,0,15.0,0.921703704,2015,2,28,-0.12170370399999997,1.15212963,420.0,0.0,0.0,0.0,0.0,False,0.013358024695652174
2015-02-28,Quarter4,finishing,Saturday,Team 5,0.8,4.6,773.7413793103449,7560,0,0.0,0,0,18.0,0.921604938,2015,2,28,-0.12160493799999994,1.1520061725,420.0,0.0,0.0,0.0,0.0,False,0.011130494420289854
2015-02-28,Quarter4,sweing,Saturday,Team 11,0.8,11.61,954.0,0,50,0.0,0,2,58.0,0.800779018,2015,2,28,-0.0007790179999999092,1.0009737724999999,0.0,0.8620689655172413,0.0,0.034482758620689655,0.0,False,0.001189193349965844
2015-02-28,Quarter4,sweing,Saturday,Team 12,0.8,15.26,1194.0,1700,62,0.0,0,0,34.0,0.800260821,2015,2,28,-0.00026082099999991115,1.0003260262499998,50.0,1.8235294117647058,0.0,0.0,0.0,False,0.0015424038643897925
2015-02-28,Quarter4,sweing,Saturday,Team 7,0.8,30.1,644.0,840,38,0.0,0,1,59.0,0.799982853,2015,2,28,1.714699999999514e-05,0.99997856625,14.23728813559322,0.6440677966101694,0.0,0.01694915254237288,0.0,False,0.0004504661596936765
2015-02-28,Quarter4,finishing,Saturday,Team 1,0.5,3.94,1609.1964285714287,3360,0,0.0,0,0,8.0,0.768847222,2015,2,28,-0.268847222,1.537694444,420.0,0.0,0.0,0.0,0.0,False,0.024392361104060914
2015-02-28,Quarter4,sweing,Saturday,Team 3,0.75,29.4,1144.0,4440,45,0.0,0,2,57.0,0.750716981,2015,2,28,-0.0007169809999999499,1.0009559746666665,77.89473684210526,0.7894736842105263,0.0,0.03508771929824561,0.0,False,0.0004479752840434419
2015-02-28,Quarter4,sweing,Saturday,Team 6,0.75,18.79,1012.0,3960,45,0.0,0,0,33.0,0.75065101,2015,2,28,-0.0006510100000000074,1.0008680133333334,120.0,1.3636363636363635,0.0,0.0,0.0,False,0.0012105907558824006
2015-02-28,Quarter4,sweing,Saturday,Team 8,0.75,29.4,792.0,4560,56,0.0,0,2,58.0,0.750425926,2015,2,28,-0.0004259260000000209,1.0005679013333333,78.62068965517241,0.9655172413793104,0.0,0.034482758620689655,0.0,False,0.0004400808855266245
2015-02-28,Quarter4,sweing,Saturday,Team 9,0.75,18.79,841.0,6240,45,0.0,0,1,52.0,0.750395513,2015,2,28,-0.0003955129999999585,1.0005273506666665,120.0,0.8653846153846154,0.0,0.019230769230769232,0.0,False,0.0007679980277971098
2015-02-28,Quarter4,sweing,Saturday,Team 10,0.7,21.82,1448.0,6120,40,0.0,0,1,51.0,0.700236601,2015,2,28,-0.00023660100000000295,1.0003380014285714,120.0,0.7843137254901961,0.0,0.0196078431372549,0.0,False,0.0006292451618410884
2015-02-28,Quarter4,sweing,Saturday,Team 2,0.7,30.33,512.0,4560,0,0.0,0,1,58.0,0.700211111,2015,2,28,-0.00021111100000004157,1.000301587142857,78.62068965517241,0.0,0.0,0.017241379310344827,0.0,False,0.0003980417198176382
2015-02-28,Quarter4,finishing,Saturday,Team 12,0.8,4.6,1259.915254237288,3780,0,0.0,0,0,9.0,0.590617284,2015,2,28,0.20938271600000002,0.738271605,420.0,0.0,0.0,0.0,0.0,False,0.014266117971014495
2015-02-28,Quarter4,finishing,Saturday,Team 2,0.7,3.9,1326.280701754386,960,0,0.0,0,0,8.0,0.5565625,2015,2,28,0.1434375,0.7950892857142857,120.0,0.0,0.0,0.0,0.0,False,0.017838541666666666
2015-02-28,Quarter4,sweing,Saturday,Team 5,0.5,27.48,609.0,6840,30,0.0,0,1,57.0,0.550403509,2015,2,28,-0.05040350900000001,1.100807018,120.0,0.5263157894736842,0.0,0.017543859649122806,0.0,False,0.00035139017148037486
2015-02-28,Quarter4,sweing,Saturday,Team 1,0.5,26.66,1448.0,6840,30,0.0,0,2,57.0,0.550349708,2015,2,28,-0.05034970800000005,1.100699416,120.0,0.5263157894736842,0.0,0.03508771929824561,0.0,False,0.00036216271699503823
2015-02-28,Quarter4,sweing,Saturday,Team 4,0.5,26.66,556.0,6960,23,0.0,0,2,58.0,0.500258046,2015,2,28,-0.00025804600000001177,1.000516092,120.0,0.39655172413793105,0.0,0.034482758620689655,0.0,False,0.00032352358305093515
2015-02-28,Quarter4,finishing,Saturday,Team 10,0.7,2.9,1528.3333333333333,3360,0,0.0,0,0,8.0,0.410833333,2015,2,28,0.28916666699999993,0.5869047614285715,420.0,0.0,0.0,0.0,0.0,True,0.01770833331896552
2015-02-28,Quarter4,finishing,Saturday,Team 9,0.75,2.9,1283.7241379310344,960,0,0.0,0,0,8.0,0.4078125,2015,2,28,0.3421875,0.5437500000000001,120.0,0.0,0.0,0.0,0.0,True,0.017578125
2015-02-28,Quarter4,finishing,Saturday,Team 8,0.75,4.6,984.375,3360,0,0.0,0,0,8.0,0.376597222,2015,2,28,0.373402778,0.5021296293333334,420.0,0.0,0.0,0.0,0.0,True,0.010233620163043479
2015-02-28,Quarter4,finishing,Saturday,Team 6,0.75,2.9,936.5593220338983,3360,0,0.0,0,0,8.0,0.271875,2015,2,28,0.478125,0.3625,420.0,0.0,0.0,0.0,0.0,True,0.01171875
2015-03-01,Quarter1,finishing,Sunday,Team 3,0.8,4.6,1409.2931034482758,10500,0,0.0,0,0,25.0,0.936355556,2015,3,1,-0.13635555599999993,1.170444445,420.0,0.0,0.0,0.0,0.0,False,0.008142222226086957
2015-03-01,Quarter1,finishing,Sunday,Team 8,0.75,4.6,984.375,3360,0,0.0,0,0,8.0,0.813611111,2015,3,1,-0.06361111100000005,1.0848148146666667,420.0,0.0,0.0,0.0,0.0,False,0.022108997581521742
2015-03-01,Quarter1,sweing,Sunday,Team 12,0.8,15.26,1106.0,4080,63,0.0,0,0,34.0,0.800401961,2015,3,1,-0.00040196100000000623,1.00050245125,120.0,1.8529411764705883,0.0,0.0,0.0,False,0.0015426758943026752
2015-03-01,Quarter1,sweing,Sunday,Team 8,0.75,29.4,622.0,6240,56,0.0,0,0,57.0,0.75075,2015,3,1,-0.0007500000000000284,1.0010000000000001,109.47368421052632,0.9824561403508771,0.0,0.0,0.0,False,0.0004479949874686717
2015-03-01,Quarter1,sweing,Sunday,Team 6,0.75,18.79,1193.0,3960,45,0.0,0,0,33.0,0.75065101,2015,3,1,-0.0006510100000000074,1.0008680133333334,120.0,1.3636363636363635,0.0,0.0,0.0,False,0.0012105907558824006
2015-03-01,Quarter1,sweing,Sunday,Team 3,0.75,29.4,1143.0,6840,45,0.0,0,0,57.0,0.750473684,2015,3,1,-0.00047368400000002975,1.0006315786666666,120.0,0.7894736842105263,0.0,0.0,0.0,False,0.00044783010144408645
2015-03-01,Quarter1,sweing,Sunday,Team 9,0.75,18.79,895.0,6240,34,0.0,0,0,52.0,0.750395513,2015,3,1,-0.0003955129999999585,1.0005273506666665,120.0,0.6538461538461539,0.0,0.0,0.0,False,0.0007679980277971098
2015-03-01,Quarter1,sweing,Sunday,Team 5,0.6,27.48,549.0,6720,38,0.0,0,0,56.0,0.707446429,2015,3,1,-0.10744642900000001,1.1790773816666666,120.0,0.6785714285714286,0.0,0.0,0.0,False,0.0004597151363329174
2015-03-01,Quarter1,sweing,Sunday,Team 10,0.7,21.82,1393.0,5640,30,0.0,0,0,52.0,0.700236601,2015,3,1,-0.00023660100000000295,1.0003380014285714,108.46153846153847,0.5769230769230769,0.0,0.0,0.0,False,0.0006171442933441444
2015-03-01,Quarter1,sweing,Sunday,Team 1,0.6,26.66,1578.0,6840,38,0.0,0,0,57.0,0.700019883,2015,3,1,-0.10001988299999998,1.166699805,120.0,0.6666666666666666,0.0,0.0,0.0,False,0.0004606545603506139
2015-03-01,Quarter1,sweing,Sunday,Team 2,0.7,30.33,254.0,1800,0,0.0,0,0,58.0,0.683550607,2015,3,1,0.016449392999999923,0.9765008671428572,31.03448275862069,0.0,0.0,0.0,0.0,False,0.00038857089657446254
2015-03-01,Quarter1,sweing,Sunday,Team 11,0.8,11.61,347.0,0,50,4.0,20,0,57.0,0.682433036,2015,3,1,0.117566964,0.853041295,0.0,0.8771929824561403,0.07017543859649122,0.0,0.34453057708871665,False,0.001031223893497741
2015-03-01,Quarter1,finishing,Sunday,Team 4,0.6,3.94,1218.677966101695,960,0,0.0,0,0,8.0,0.673083333,2015,3,1,-0.07308333300000003,1.1218055550000001,120.0,0.0,0.0,0.0,0.0,False,0.02135416665609137
2015-03-01,Quarter1,finishing,Sunday,Team 10,0.7,2.9,1528.3333333333333,3360,0,0.0,0,0,8.0,0.664583333,2015,3,1,0.0354166669999999,0.9494047614285716,420.0,0.0,0.0,0.0,0.0,False,0.02864583331896552
2015-03-01,Quarter1,sweing,Sunday,Team 4,0.6,26.66,692.0,6840,23,0.0,0,0,57.0,0.600239766,2015,3,1,-0.0002397659999999746,1.0003996099999999,120.0,0.40350877192982454,0.0,0.0,0.0,False,0.00039499333122754366
2015-03-01,Quarter1,finishing,Sunday,Team 2,0.7,3.9,1326.280701754386,960,0,0.0,0,0,8.0,0.585,2015,3,1,0.11499999999999999,0.8357142857142857,120.0,0.0,0.0,0.0,0.0,False,0.01875
2015-03-01,Quarter1,sweing,Sunday,Team 7,0.8,30.1,934.0,6960,0,3.5,15,0,58.0,0.579511494,2015,3,1,0.22048850600000003,0.7243893674999999,120.0,0.0,0.0603448275862069,0.0,0.0005007081443756169,False,0.0003319460957727116
2015-03-01,Quarter1,finishing,Sunday,Team 1,0.6,3.94,1609.1964285714287,3360,0,0.0,0,0,8.0,0.448722222,2015,3,1,0.15127777799999997,0.74787037,420.0,0.0,0.0,0.0,0.0,False,0.014236111104060914
2015-03-01,Quarter1,finishing,Sunday,Team 9,0.75,2.9,1283.7241379310344,960,0,0.0,0,0,8.0,0.447083333,2015,3,1,0.302916667,0.5961111106666667,120.0,0.0,0.0,0.0,0.0,True,0.01927083331896552
2015-03-01,Quarter1,finishing,Sunday,Team 7,0.8,4.6,999.5090909090909,3360,0,0.0,0,0,8.0,0.350416667,2015,3,1,0.44958333300000003,0.43802083375,420.0,0.0,0.0,0.0,0.0,True,0.009522192038043479
2015-03-02,Quarter1,finishing,Monday,Team 2,0.7,3.9,1326.280701754386,1200,0,0.0,0,0,10.0,0.92885,2015,3,2,-0.22885,1.3269285714285715,120.0,0.0,0.0,0.0,0.0,False,0.023816666666666667
2015-03-02,Quarter1,finishing,Monday,Team 3,0.8,4.6,1409.2931034482758,10080,0,0.0,0,0,24.0,0.86037037,2015,3,2,-0.060370370000000007,1.0754629625,420.0,0.0,0.0,0.0,0.0,False,0.007793209873188407
2015-03-02,Quarter1,finishing,Monday,Team 4,0.65,3.94,1218.677966101695,960,0,0.0,0,0,8.0,0.806879167,2015,3,2,-0.15687916699999993,1.2413525646153845,120.0,0.0,0.0,0.0,0.0,False,0.02559895834390863
2015-03-02,Quarter1,sweing,Monday,Team 1,0.65,26.66,1527.0,6840,65,0.0,0,0,57.0,0.800579532,2015,3,2,-0.15057953199999996,1.2316608184615383,120.0,1.1403508771929824,0.0,0.0,0.0,False,0.0005268287677182453
2015-03-02,Quarter1,sweing,Monday,Team 12,0.8,15.26,1035.0,4080,63,0.0,0,0,34.0,0.800401961,2015,3,2,-0.00040196100000000623,1.00050245125,120.0,1.8529411764705883,0.0,0.0,0.0,False,0.0015426758943026752
2015-03-02,Quarter1,finishing,Monday,Team 9,0.75,2.9,1283.7241379310344,1200,0,0.0,0,0,10.0,0.8004,2015,3,2,-0.0504,1.0672,120.0,0.0,0.0,0.0,0.0,False,0.0276
2015-03-02,Quarter1,sweing,Monday,Team 11,0.8,11.61,632.0,0,50,0.0,0,0,57.0,0.800309211,2015,3,2,-0.0003092109999999204,1.0003865137499999,0.0,0.8771929824561403,0.0,0.0,0.0,False,0.0012093464662949363
2015-03-02,Quarter1,sweing,Monday,Team 3,0.8,29.4,1231.0,4680,50,0.0,0,0,57.0,0.800149813,2015,3,2,-0.00014981299999994313,1.00018726625,82.10526315789474,0.8771929824561403,0.0,0.0,0.0,False,0.00047747333393006325
2015-03-02,Quarter1,sweing,Monday,Team 7,0.8,30.1,616.0,7080,0,0.0,0,0,59.0,0.800115819,2015,3,2,-0.00011581899999990597,1.0001447737499998,120.0,0.0,0.0,0.0,0.0,False,0.00045054103215271126
2015-03-02,Quarter1,finishing,Monday,Team 8,0.75,4.6,984.375,3360,0,0.0,0,0,8.0,0.773333333,2015,3,2,-0.023333332999999956,1.0311111106666666,420.0,0.0,0.0,0.0,0.0,False,0.021014492744565218
2015-03-02,Quarter1,sweing,Monday,Team 6,0.75,18.79,947.0,2880,34,0.0,0,0,33.0,0.750797009,2015,3,2,-0.0007970090000000152,1.0010626786666668,87.27272727272727,1.0303030303030303,0.0,0.0,0.0,False,0.0012108262115567599
2015-03-02,Quarter1,sweing,Monday,Team 8,0.75,29.4,551.0,6840,45,0.0,0,0,57.0,0.750473684,2015,3,2,-0.00047368400000002975,1.0006315786666666,120.0,0.7894736842105263,0.0,0.0,0.0,False,0.00044783010144408645
2015-03-02,Quarter1,sweing,Monday,Team 9,0.75,18.79,935.0,6240,45,0.0,0,0,52.0,0.750395513,2015,3,2,-0.0003955129999999585,1.0005273506666665,120.0,0.8653846153846154,0.0,0.0,0.0,False,0.0007679980277971098
2015-03-02,Quarter1,sweing,Monday,Team 4,0.65,26.66,832.0,6780,55,0.0,0,0,57.0,0.750254867,2015,3,2,-0.10025486699999997,1.154238256923077,118.94736842105263,0.9649122807017544,0.0,0.0,0.0,False,0.0004937121563285558
2015-03-02,Quarter1,sweing,Monday,Team 5,0.65,27.48,544.0,6720,34,0.0,0,0,56.0,0.700903571,2015,3,2,-0.05090357099999998,1.0783131861538462,120.0,0.6071428571428571,0.0,0.0,0.0,False,0.000455463435095654
2015-03-02,Quarter1,sweing,Monday,Team 10,0.7,21.82,1511.0,3600,30,0.0,0,0,51.0,0.70013604,2015,3,2,-0.00013604000000000394,1.000194342857143,70.58823529411765,0.5882352941176471,0.0,0.0,0.0,False,0.0006291547959238691
2015-03-02,Quarter1,finishing,Monday,Team 10,0.7,2.9,1528.3333333333333,3360,0,0.0,0,0,8.0,0.632361111,2015,3,2,0.06763888899999992,0.9033730157142859,420.0,0.0,0.0,0.0,0.0,False,0.027256944439655175
2015-03-02,Quarter1,finishing,Monday,Team 12,0.8,4.6,1259.915254237288,3780,0,0.0,0,0,9.0,0.607654321,2015,3,2,0.192345679,0.7595679012500001,420.0,0.0,0.0,0.0,0.0,False,0.014677640603864736
2015-03-02,Quarter1,finishing,Monday,Team 1,0.65,3.94,1609.1964285714287,3360,0,0.0,0,0,8.0,0.537919444,2015,3,2,0.112080556,0.8275683753846154,420.0,0.0,0.0,0.0,0.0,False,0.017065972208121827
2015-03-02,Quarter1,finishing,Monday,Team 7,0.8,4.6,999.5090909090909,3360,0,0.0,0,0,8.0,0.342361111,2015,3,2,0.45763888900000005,0.42795138875,420.0,0.0,0.0,0.0,0.0,True,0.00930329105978261
2015-03-03,Quarter1,finishing,Tuesday,Team 7,0.8,4.6,999.5090909090909,4200,0,0.0,0,0,10.0,0.999533333,2015,3,3,-0.19953333299999998,1.24941666625,420.0,0.0,0.0,0.0,0.0,False,0.0217289855
2015-03-03,Quarter1,finishing,Tuesday,Team 3,0.8,4.6,1409.2931034482758,6300,0,0.0,0,0,15.0,0.902962963,2015,3,3,-0.10296296299999996,1.1287037037499998,420.0,0.0,0.0,0.0,0.0,False,0.013086419753623188
2015-03-03,Quarter1,sweing,Tuesday,Team 11,0.8,11.41,601.0,0,50,0.0,0,0,56.0,0.800701754,2015,3,3,-0.0007017539999999434,1.0008771925,0.0,0.8928571428571429,0.0,0.0,0.0,False,0.0012531328314761487
2015-03-03,Quarter1,sweing,Tuesday,Team 1,0.7,26.66,1562.0,6960,60,0.0,0,0,58.0,0.800566092,2015,3,3,-0.100566092,1.1436658457142856,120.0,1.0344827586206897,0.0,0.0,0.0,False,0.000517736821274284
2015-03-03,Quarter1,sweing,Tuesday,Team 12,0.8,15.26,983.0,4080,50,0.0,0,0,34.0,0.800401961,2015,3,3,-0.00040196100000000623,1.00050245125,120.0,1.4705882352941178,0.0,0.0,0.0,False,0.0015426758943026752
2015-03-03,Quarter1,sweing,Tuesday,Team 3,0.8,29.4,1156.0,6840,50,0.0,0,0,57.0,0.800333333,2015,3,3,-0.0003333329999999357,1.0004166662499998,120.0,0.8771929824561403,0.0,0.0,0.0,False,0.00047758284580498865
2015-03-03,Quarter1,sweing,Tuesday,Team 7,0.8,30.1,29.0,7080,50,0.0,0,0,59.0,0.800115819,2015,3,3,-0.00011581899999990597,1.0001447737499998,120.0,0.847457627118644,0.0,0.0,0.0,False,0.00045054103215271126
2015-03-03,Quarter1,sweing,Tuesday,Team 4,0.7,26.66,950.0,6960,50,0.0,0,0,58.0,0.750770115,2015,3,3,-0.05077011500000006,1.0725287357142859,120.0,0.8620689655172413,0.0,0.0,0.0,False,0.0004855330955583724
2015-03-03,Quarter1,sweing,Tuesday,Team 8,0.75,29.4,534.0,6840,56,0.0,0,0,57.0,0.750473684,2015,3,3,-0.00047368400000002975,1.0006315786666666,120.0,0.9824561403508771,0.0,0.0,0.0,False,0.00044783010144408645
2015-03-03,Quarter1,sweing,Tuesday,Team 9,0.75,18.79,1096.0,6240,34,0.0,0,0,52.0,0.750395513,2015,3,3,-0.0003955129999999585,1.0005273506666665,120.0,0.6538461538461539,0.0,0.0,0.0,False,0.0007679980277971098
2015-03-03,Quarter1,sweing,Tuesday,Team 6,0.75,20.2,402.0,3120,45,0.0,0,0,33.0,0.750212553,2015,3,3,-0.0002125530000000042,1.000283404,94.54545454545455,1.3636363636363635,0.0,0.0,0.0,False,0.0011254313726372638
2015-03-03,Quarter1,finishing,Tuesday,Team 8,0.75,4.6,984.375,3360,0,0.0,0,0,8.0,0.702777778,2015,3,3,0.047222222000000036,0.9370370373333333,420.0,0.0,0.0,0.0,0.0,False,0.01909722222826087
2015-03-03,Quarter1,sweing,Tuesday,Team 5,0.7,27.48,573.0,6840,30,0.0,0,0,57.0,0.700659649,2015,3,3,-0.0006596490000000399,1.0009423557142858,120.0,0.5263157894736842,0.0,0.0,0.0,False,0.0004473171231389974
2015-03-03,Quarter1,sweing,Tuesday,Team 10,0.7,21.82,1313.0,5040,30,0.0,0,0,51.0,0.699984417,2015,3,3,1.558299999993018e-05,0.9999777385714287,98.82352941176471,0.5882352941176471,0.0,0.0,0.0,False,0.0006290185447781313
2015-03-03,Quarter1,finishing,Tuesday,Team 12,0.8,4.6,1259.915254237288,3780,0,0.0,0,0,9.0,0.636049383,2015,3,3,0.16395061700000002,0.79506172875,420.0,0.0,0.0,0.0,0.0,False,0.015363511666666668
2015-03-03,Quarter1,finishing,Tuesday,Team 2,0.4,3.9,1326.280701754386,6300,0,0.0,0,0,15.0,0.567377778,2015,3,3,-0.16737777799999998,1.418444445,420.0,0.0,0.0,0.0,0.0,False,0.009698765435897436
2015-03-03,Quarter1,finishing,Tuesday,Team 1,0.7,3.94,1609.1964285714287,3360,0,0.0,0,0,8.0,0.555430556,2015,3,3,0.14456944399999994,0.7934722228571429,420.0,0.0,0.0,0.0,0.0,False,0.017621527791878172
2015-03-03,Quarter1,finishing,Tuesday,Team 4,0.7,3.94,1218.677966101695,3360,0,0.0,0,0,8.0,0.555430556,2015,3,3,0.14456944399999994,0.7934722228571429,420.0,0.0,0.0,0.0,0.0,False,0.017621527791878172
2015-03-03,Quarter1,finishing,Tuesday,Team 10,0.7,2.9,1528.3333333333333,3360,0,0.0,0,0,8.0,0.463194444,2015,3,3,0.23680555599999997,0.6617063485714286,420.0,0.0,0.0,0.0,0.0,True,0.01996527775862069
2015-03-03,Quarter1,finishing,Tuesday,Team 5,0.7,4.6,773.7413793103449,3360,0,0.0,0,0,8.0,0.354444444,2015,3,3,0.34555555599999993,0.5063492057142858,420.0,0.0,0.0,0.0,0.0,True,0.0096316425
2015-03-03,Quarter1,finishing,Tuesday,Team 6,0.75,2.9,936.5593220338983,3360,0,0.0,0,0,8.0,0.309333333,2015,3,3,0.440666667,0.41244444399999997,420.0,0.0,0.0,0.0,0.0,True,0.013333333318965516
2015-03-03,Quarter1,sweing,Tuesday,Team 2,0.4,15.28,157.0,5400,0,6.5,30,1,45.0,0.30277037,2015,3,3,0.09722963000000001,0.756925925,120.0,0.0,0.14444444444444443,0.022222222222222223,0.001200307278663338,False,0.0004403292175683537
2015-03-04,Quarter1,finishing,Wednesday,Team 3,0.8,4.6,1409.2931034482758,1200,0,0.0,0,0,10.0,0.939166667,2015,3,4,-0.1391666669999999,1.17395833375,120.0,0.0,0.0,0.0,0.0,False,0.020416666673913043
2015-03-04,Quarter1,finishing,Wednesday,Team 8,0.8,4.6,984.375,960,0,0.0,0,0,8.0,0.930416667,2015,3,4,-0.130416667,1.1630208337499999,120.0,0.0,0.0,0.0,0.0,False,0.02528306160326087
2015-03-04,Quarter1,finishing,Wednesday,Team 12,0.8,4.6,1259.915254237288,1080,0,0.0,0,0,9.0,0.885925926,2015,3,4,-0.08592592599999993,1.1074074075,120.0,0.0,0.0,0.0,0.0,False,0.02139917695652174
2015-03-04,Quarter1,finishing,Wednesday,Team 9,0.75,2.9,1283.7241379310344,960,0,0.0,0,0,8.0,0.83375,2015,3,4,-0.08374999999999999,1.1116666666666666,120.0,0.0,0.0,0.0,0.0,False,0.035937500000000004
2015-03-04,Quarter1,finishing,Wednesday,Team 1,0.7,3.94,1609.1964285714287,960,0,0.0,0,0,8.0,0.806879167,2015,3,4,-0.106879167,1.1526845242857142,120.0,0.0,0.0,0.0,0.0,False,0.02559895834390863
2015-03-04,Quarter1,finishing,Wednesday,Team 4,0.7,3.94,1218.677966101695,960,0,0.0,0,0,8.0,0.806058333,2015,3,4,-0.106058333,1.1515119042857143,120.0,0.0,0.0,0.0,0.0,False,0.02557291665609137
2015-03-04,Quarter1,sweing,Wednesday,Team 11,0.8,11.41,433.0,0,38,0.0,0,0,56.0,0.800701754,2015,3,4,-0.0007017539999999434,1.0008771925,0.0,0.6785714285714286,0.0,0.0,0.0,False,0.0012531328314761487
2015-03-04,Quarter1,sweing,Wednesday,Team 12,0.8,15.26,961.0,4080,50,0.0,0,0,34.0,0.800401961,2015,3,4,-0.00040196100000000623,1.00050245125,120.0,1.4705882352941178,0.0,0.0,0.0,False,0.0015426758943026752
2015-03-04,Quarter1,sweing,Wednesday,Team 3,0.8,29.4,1169.0,6840,63,0.0,0,0,57.0,0.800333333,2015,3,4,-0.0003333329999999357,1.0004166662499998,120.0,1.105263157894737,0.0,0.0,0.0,False,0.00047758284580498865
2015-03-04,Quarter1,sweing,Wednesday,Team 7,0.8,30.1,874.0,3960,50,0.0,0,0,59.0,0.800055762,2015,3,4,-5.576199999990372e-05,1.0000697024999998,67.11864406779661,0.847457627118644,0.0,0.0,0.0,False,0.00045050721437017846
2015-03-04,Quarter1,sweing,Wednesday,Team 4,0.7,26.82,1028.0,6960,60,0.0,0,0,58.0,0.799975862,2015,3,4,-0.09997586200000008,1.1428226600000002,120.0,1.0344827586206897,0.0,0.0,0.0,False,0.0005142687276607781
2015-03-04,Quarter1,sweing,Wednesday,Team 1,0.7,26.82,1772.0,6960,50,0.0,0,0,58.0,0.750651724,2015,3,4,-0.050651724000000065,1.072359605714286,120.0,0.8620689655172413,0.0,0.0,0.0,False,0.0004825604438273034
2015-03-04,Quarter1,sweing,Wednesday,Team 9,0.75,18.79,1206.0,6240,34,0.0,0,0,52.0,0.750395513,2015,3,4,-0.0003955129999999585,1.0005273506666665,120.0,0.6538461538461539,0.0,0.0,0.0,False,0.0007679980277971098
2015-03-04,Quarter1,sweing,Wednesday,Team 5,0.7,27.48,586.0,6960,40,0.0,0,0,58.0,0.700424138,2015,3,4,-0.00042413800000007384,1.0006059114285715,120.0,0.6896551724137931,0.0,0.0,0.0,False,0.0004394569956833811
2015-03-04,Quarter1,sweing,Wednesday,Team 10,0.7,21.82,1334.0,5760,30,0.0,0,0,53.0,0.700058333,2015,3,4,-5.8333000000021507e-05,1.0000833328571428,108.67924528301887,0.5660377358490566,0.0,0.0,0.0,False,0.0006053459116614495
2015-03-04,Quarter1,finishing,Wednesday,Team 7,0.8,4.6,999.5090909090909,8400,0,0.0,0,0,20.0,0.684888889,2015,3,4,0.11511111100000004,0.85611111125,420.0,0.0,0.0,0.0,0.0,False,0.007444444445652174
2015-03-04,Quarter1,finishing,Wednesday,Team 5,0.7,4.6,773.7413793103449,960,0,0.0,0,0,8.0,0.592083333,2015,3,4,0.10791666699999991,0.845833332857143,120.0,0.0,0.0,0.0,0.0,False,0.016089221005434785
2015-03-04,Quarter1,finishing,Wednesday,Team 2,0.5,3.9,1326.280701754386,960,0,0.0,0,0,8.0,0.5403125,2015,3,4,-0.04031249999999997,1.080625,120.0,0.0,0.0,0.0,0.0,False,0.017317708333333334
2015-03-04,Quarter1,sweing,Wednesday,Team 8,0.8,29.4,30.0,6840,0,0.0,0,0,57.0,0.433263158,2015,3,4,0.36673684200000006,0.5415789474999999,120.0,0.0,0.0,0.0,0.0,True,0.00025854108962883397
2015-03-04,Quarter1,sweing,Wednesday,Team 2,0.5,15.28,261.0,5520,0,0.0,0,1,46.0,0.404144928,2015,3,4,0.09585507199999999,0.808289856,120.0,0.0,0.0,0.021739130434782608,0.0,False,0.0005749842476667425
2015-03-04,Quarter1,sweing,Wednesday,Team 6,0.75,18.79,52.0,3960,0,0.0,0,0,33.0,0.332146465,2015,3,4,0.417853535,0.44286195333333334,120.0,0.0,0.0,0.0,0.0,True,0.0005356596271388715
2015-03-05,Quarter1,finishing,Thursday,Team 8,0.8,4.6,984.375,2640,0,0.0,0,0,22.0,0.980984848,2015,3,5,-0.18098484799999992,1.22623106,120.0,0.0,0.0,0.0,0.0,False,0.009693526166007906
2015-03-05,Quarter1,finishing,Thursday,Team 2,0.6,3.9,1326.280701754386,960,0,0.0,0,0,8.0,0.950625,2015,3,5,-0.3506250000000001,1.584375,120.0,0.0,0.0,0.0,0.0,False,0.030468750000000003
2015-03-05,Quarter1,finishing,Thursday,Team 11,0.8,2.9,968.1355932203389,1200,0,0.0,0,0,10.0,0.927291667,2015,3,5,-0.12729166699999994,1.1591145837499999,120.0,0.0,0.0,0.0,0.0,False,0.03197557472413793
2015-03-05,Quarter1,finishing,Thursday,Team 12,0.8,4.6,1259.915254237288,1080,0,0.0,0,0,9.0,0.868888889,2015,3,5,-0.06888888900000001,1.08611111125,120.0,0.0,0.0,0.0,0.0,False,0.0209876543236715
2015-03-05,Quarter1,finishing,Thursday,Team 1,0.7,3.94,1609.1964285714287,960,0,0.0,0,0,8.0,0.812625,2015,3,5,-0.11262500000000009,1.1608928571428572,120.0,0.0,0.0,0.0,0.0,False,0.025781250000000002
2015-03-05,Quarter1,finishing,Thursday,Team 4,0.7,3.94,1218.677966101695,960,0,0.0,0,0,8.0,0.812625,2015,3,5,-0.11262500000000009,1.1608928571428572,120.0,0.0,0.0,0.0,0.0,False,0.025781250000000002
